2018-12-10 22:18:35,309 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3d0d442e: startup date [Mon Dec 10 22:18:35 CET 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-01-07 10:13:54,959 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:65067 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:65067@61616
2019-01-07 10:15:10,381 | WARN  | Transport Connection to: tcp://127.0.0.1:65158 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65158@61616
2019-01-07 10:15:10,413 | WARN  | Transport Connection to: tcp://127.0.0.1:65160 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65160@61616
2019-01-07 10:16:05,112 | WARN  | Transport Connection to: tcp://127.0.0.1:65220 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65220@61616
2019-01-07 10:16:05,140 | WARN  | Transport Connection to: tcp://127.0.0.1:65222 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65222@61616
2019-01-07 10:18:23,274 | WARN  | Transport Connection to: tcp://127.0.0.1:65430 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65430@61616
2019-01-07 10:18:23,324 | WARN  | Transport Connection to: tcp://127.0.0.1:65432 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65432@61616
2019-01-07 10:19:44,693 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:65206 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:65206@61616
2019-01-07 10:25:19,608 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@648e253e: startup date [Mon Jan 07 10:25:19 CET 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-01-07 10:25:21,526 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-01-07 10:25:21,716 | INFO  | JMX consoles can connect to service:jmx:rmi:///jndi/rmi://localhost:1099/jmxrmi | org.apache.activemq.broker.jmx.ManagementContext | JMX connector
2019-01-07 10:25:21,817 | INFO  | Page File: C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-01-07 10:25:21,825 | INFO  | Page File: C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-01-07 10:25:21,827 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-01-07 10:25:21,884 | INFO  | PListStore:[C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-01-07 10:25:22,046 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:SC-C221-LP15-49329-1546853121904-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-01-07 10:25:22,220 | INFO  | Listening for connections at: tcp://SC-C221-LP15:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-01-07 10:25:22,228 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-01-07 10:25:22,242 | INFO  | Listening for connections at: amqp://SC-C221-LP15:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-01-07 10:25:22,245 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-01-07 10:25:22,253 | INFO  | Listening for connections at: stomp://SC-C221-LP15:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-01-07 10:25:22,259 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-01-07 10:25:22,295 | INFO  | Listening for connections at: mqtt://SC-C221-LP15:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-01-07 10:25:22,303 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-01-07 10:25:22,327 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-01-07 10:25:22,441 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-01-07 10:25:22,633 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2ba461d3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-01-07 10:25:22,796 | INFO  | Listening for connections at ws://SC-C221-LP15:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-01-07 10:25:22,798 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-01-07 10:25:22,800 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:SC-C221-LP15-49329-1546853121904-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-01-07 10:25:22,803 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-01-07 10:25:24,541 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-01-07 10:25:25,356 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-01-07 10:25:25,359 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-01-07 10:25:25,485 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-01-07 10:25:25,851 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-01-07 10:25:26,197 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-01-07 10:25:42,412 | WARN  | Transport Connection to: tcp://127.0.0.1:49351 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49351@61616
